"","area_code","date","coho_104_ad_ret","coho_104_um_ret","coho_104_uk_ret","year","time_step","day_type","source"
"11523","82","2009-01-13",0,0,0,2009,1,"WD","CREEL"
"11524","82","2009-01-14",0,0,0,2009,1,"WD","CREEL"
"11525","82","2009-01-15",0,0,0,2009,1,"WD","CREEL"
"11526","82","2009-01-16",0,0,0,2009,1,"WE","CREEL"
"11527","82","2009-01-17",0,0,0,2009,1,"WE","CREEL"
"11528","82","2009-01-18",0,0,0,2009,1,"WE","CREEL"
"11529","82","2009-01-19",0,0,0,2009,1,"WD","CREEL"
"11530","82","2009-01-20",0,0,0,2009,1,"WD","CREEL"
"11531","82","2009-01-21",0,0,0,2009,1,"WD","CREEL"
"11532","82","2009-01-22",0,0,0,2009,1,"WD","CREEL"
"11533","82","2009-01-23",0,0,0,2009,1,"WE","CREEL"
"11534","82","2009-01-24",0,0,0,2009,1,"WE","CREEL"
"11535","82","2009-01-25",0,0,0,2009,1,"WE","CREEL"
"11536","82","2009-01-26",0,0,0,2009,1,"WD","CREEL"
"11537","82","2009-01-27",0,0,0,2009,1,"WD","CREEL"
"11538","82","2009-01-28",0,0,0,2009,1,"WD","CREEL"
"11539","82","2009-01-29",0,0,0,2009,1,"WD","CREEL"
"11540","82","2009-01-30",0,0,0,2009,1,"WE","CREEL"
"11541","82","2009-01-31",0,0,0,2009,1,"WE","CREEL"
"11542","82","2009-02-01",0,0,0,2009,1,"WE","CREEL"
"11543","82","2009-02-02",0,0,0,2009,1,"WD","CREEL"
"11544","82","2009-02-03",0,0,0,2009,1,"WD","CREEL"
"11545","82","2009-02-04",0,0,0,2009,1,"WD","CREEL"
"11546","82","2009-02-05",0,0,0,2009,1,"WD","CREEL"
"11547","82","2009-02-06",0,0,0,2009,1,"WE","CREEL"
"11548","82","2009-02-07",0,0,0,2009,1,"WE","CREEL"
"11549","82","2009-02-08",0,0,0,2009,1,"WE","CREEL"
"11550","82","2009-02-09",0,0,0,2009,1,"WD","CREEL"
"11551","82","2009-02-10",0,0,0,2009,1,"WD","CREEL"
"11552","82","2009-02-11",0,0,0,2009,1,"WD","CREEL"
"11553","82","2009-02-12",0,0,0,2009,1,"WD","CREEL"
"11554","82","2009-02-13",0,0,0,2009,1,"WE","CREEL"
"11555","82","2009-02-14",0,0,0,2009,1,"WE","CREEL"
"11556","82","2009-02-15",0,0,0,2009,1,"WE","CREEL"
"11557","82","2009-02-16",0,0,0,2009,1,"WD","CREEL"
"11558","82","2009-02-17",0,0,0,2009,1,"WD","CREEL"
"11559","82","2009-02-18",0,0,0,2009,1,"WD","CREEL"
"11560","82","2009-02-19",0,0,0,2009,1,"WD","CREEL"
"11561","82","2009-02-20",0,0,0,2009,1,"WE","CREEL"
"11562","82","2009-02-21",0,0,0,2009,1,"WE","CREEL"
"11563","82","2009-02-22",0,0,0,2009,1,"WE","CREEL"
"11564","82","2009-02-23",0,0,0,2009,1,"WD","CREEL"
"11565","82","2009-02-24",0,0,0,2009,1,"WD","CREEL"
"11566","82","2009-02-25",0,0,0,2009,1,"WD","CREEL"
"11567","82","2009-02-26",0,0,0,2009,1,"WD","CREEL"
"11568","82","2009-02-27",0,0,0,2009,1,"WE","CREEL"
"11569","82","2009-02-28",0,0,0,2009,1,"WE","CREEL"
"11570","82","2009-03-01",0,0,0,2009,1,"WE","CREEL"
"11571","82","2009-03-02",0,0,0,2009,1,"WD","CREEL"
"11572","82","2009-03-03",0,0,0,2009,1,"WD","CREEL"
"11573","82","2009-03-04",0,0,0,2009,1,"WD","CREEL"
"11574","82","2009-03-05",0,0,0,2009,1,"WD","CREEL"
"11575","82","2009-03-06",0,0,0,2009,1,"WE","CREEL"
"11576","82","2009-03-07",0,0,0,2009,1,"WE","CREEL"
"11577","82","2009-03-08",0,0,0,2009,1,"WE","CREEL"
"11578","82","2009-03-09",0,0,0,2009,1,"WD","CREEL"
"11579","82","2009-03-10",0,0,0,2009,1,"WD","CREEL"
"11580","82","2009-03-11",0,0,0,2009,1,"WD","CREEL"
"11581","82","2009-03-12",0,0,0,2009,1,"WD","CREEL"
"11582","82","2009-03-13",0,0,0,2009,1,"WE","CREEL"
"11583","82","2009-03-14",0,0,0,2009,1,"WE","CREEL"
"11584","82","2009-03-15",0,0,0,2009,1,"WE","CREEL"
"11585","82","2009-03-16",0,0,0,2009,1,"WD","CREEL"
"11586","82","2009-03-17",0,0,0,2009,1,"WD","CREEL"
"11587","82","2009-03-18",0,0,0,2009,1,"WD","CREEL"
"11588","82","2009-03-19",0,0,0,2009,1,"WD","CREEL"
"11589","82","2009-03-20",0,0,0,2009,1,"WE","CREEL"
"11590","82","2009-03-21",0,0,0,2009,1,"WE","CREEL"
"11591","82","2009-03-22",0,0,0,2009,1,"WE","CREEL"
"11592","82","2009-03-23",0,0,0,2009,1,"WD","CREEL"
"11593","82","2009-03-24",0,0,0,2009,1,"WD","CREEL"
"11594","82","2009-03-25",0,0,0,2009,1,"WD","CREEL"
"11595","82","2009-03-26",0,0,0,2009,1,"WD","CREEL"
"11596","82","2009-03-27",0,0,0,2009,1,"WE","CREEL"
"11597","82","2009-03-28",0,0,0,2009,1,"WE","CREEL"
"11598","82","2009-03-29",0,0,0,2009,1,"WE","CREEL"
"11599","82","2009-03-30",0,0,0,2009,1,"WD","CREEL"
"11600","82","2009-03-31",0,0,0,2009,1,"WD","CREEL"
"11601","82","2009-04-01",0,0,0,2009,1,"WD","CREEL"
"11602","82","2009-04-02",0,0,0,2009,1,"WD","CREEL"
"11603","82","2009-04-03",0,0,0,2009,1,"WE","CREEL"
"11604","82","2009-04-04",0,0,0,2009,1,"WE","CREEL"
"11605","82","2009-04-05",0,0,0,2009,1,"WE","CREEL"
"11606","82","2009-04-06",0,0,0,2009,1,"WD","CREEL"
"11607","82","2009-04-07",0,0,0,2009,1,"WD","CREEL"
"11608","82","2009-04-08",0,0,0,2009,1,"WD","CREEL"
"11609","82","2009-04-09",0,0,0,2009,1,"WD","CREEL"
"11610","82","2009-04-10",0,0,0,2009,1,"WE","CREEL"
"11611","82","2009-04-11",0,0,0,2009,1,"WE","CREEL"
"11612","82","2009-04-12",0,0,0,2009,1,"WE","CREEL"
"11613","82","2009-04-13",0,0,0,2009,1,"WD","CREEL"
"11614","82","2009-04-14",0,0,0,2009,1,"WD","CREEL"
"11615","82","2009-04-15",0,0,0,2009,1,"WD","CREEL"
"11616","82","2009-04-16",0,0,0,2009,1,"WD","CREEL"
"11617","82","2009-04-17",0,0,0,2009,1,"WE","CREEL"
"11618","82","2009-04-18",0,0,0,2009,1,"WE","CREEL"
"11619","82","2009-04-19",0,0,0,2009,1,"WE","CREEL"
"11620","82","2009-04-20",0,0,0,2009,1,"WD","CREEL"
"11621","82","2009-04-21",0,0,0,2009,1,"WD","CREEL"
"11622","82","2009-04-22",0,0,0,2009,1,"WD","CREEL"
"11623","82","2009-04-23",0,0,0,2009,1,"WD","CREEL"
"11624","82","2009-04-24",0,0,0,2009,1,"WE","CREEL"
"11625","82","2009-04-25",0,0,0,2009,1,"WE","CREEL"
"11626","82","2009-04-26",0,0,0,2009,1,"WE","CREEL"
"11627","82","2009-04-27",0,0,0,2009,1,"WD","CREEL"
"11628","82","2009-04-28",0,0,0,2009,1,"WD","CREEL"
"11629","82","2009-04-29",0,0,0,2009,1,"WD","CREEL"
"11630","82","2009-04-30",0,0,0,2009,1,"WD","CREEL"
"11631","09","2009-01-16",0,0,0,2009,1,"WE","CREEL"
"11632","09","2009-01-17",0,0,0,2009,1,"WE","CREEL"
"11633","09","2009-01-18",0,0,0,2009,1,"WE","CREEL"
"11634","09","2009-01-19",0,0,0,2009,1,"WD","CREEL"
"11635","09","2009-01-20",0,0,0,2009,1,"WD","CREEL"
"11636","09","2009-01-21",0,0,0,2009,1,"WD","CREEL"
"11637","09","2009-01-22",0,0,0,2009,1,"WD","CREEL"
"11638","09","2009-01-23",0,0,0,2009,1,"WE","CREEL"
"11639","09","2009-01-24",0,0,0,2009,1,"WE","CREEL"
"11640","09","2009-01-25",0,0,0,2009,1,"WE","CREEL"
"11641","09","2009-01-26",1.07769397629418,0,0,2009,1,"WD","CREEL"
"11642","09","2009-01-27",1.07769397629418,0,0,2009,1,"WD","CREEL"
"11643","09","2009-01-28",1.07769397629418,0,0,2009,1,"WD","CREEL"
"11644","09","2009-01-29",1.07769397629418,0,0,2009,1,"WD","CREEL"
"11645","09","2009-01-30",0,0,0,2009,1,"WE","CREEL"
"11646","09","2009-01-31",0,0,0,2009,1,"WE","CREEL"
"11647","09","2009-02-01",0,0,0,2009,1,"WE","CREEL"
"11648","09","2009-02-02",0,0,0,2009,1,"WD","CREEL"
"11649","09","2009-02-03",0,0,0,2009,1,"WD","CREEL"
"11650","09","2009-02-04",0,0,0,2009,1,"WD","CREEL"
"11651","09","2009-02-05",0,0,0,2009,1,"WD","CREEL"
"11652","09","2009-02-06",0,0,0,2009,1,"WE","CREEL"
"11653","09","2009-02-07",0,0,0,2009,1,"WE","CREEL"
"11654","09","2009-02-08",0,0,0,2009,1,"WE","CREEL"
"11655","09","2009-02-09",0,0,0,2009,1,"WD","CREEL"
"11656","09","2009-02-10",0,0,0,2009,1,"WD","CREEL"
"11657","09","2009-02-11",0,0,0,2009,1,"WD","CREEL"
"11658","09","2009-02-12",0,0,0,2009,1,"WD","CREEL"
"11659","09","2009-02-13",0,0,0,2009,1,"WE","CREEL"
"11660","09","2009-02-14",0,0,0,2009,1,"WE","CREEL"
"11661","09","2009-02-15",0,0,0,2009,1,"WE","CREEL"
"11662","09","2009-02-16",0,0,0,2009,1,"WD","CREEL"
"11663","09","2009-02-17",0,0,0,2009,1,"WD","CREEL"
"11664","09","2009-02-18",0,0,0,2009,1,"WD","CREEL"
"11665","09","2009-02-19",0,0,0,2009,1,"WD","CREEL"
"11666","09","2009-02-20",0,0,0,2009,1,"WE","CREEL"
"11667","09","2009-02-21",0,0,0,2009,1,"WE","CREEL"
"11668","09","2009-02-22",0,0,0,2009,1,"WE","CREEL"
"11669","09","2009-02-23",0,0,0,2009,1,"WD","CREEL"
"11670","09","2009-02-24",0,0,0,2009,1,"WD","CREEL"
"11671","09","2009-02-25",0,0,0,2009,1,"WD","CREEL"
"11672","09","2009-02-26",0,0,0,2009,1,"WD","CREEL"
"11673","09","2009-02-27",0,0,0,2009,1,"WE","CREEL"
"11674","09","2009-02-28",0,0,0,2009,1,"WE","CREEL"
"11675","09","2009-03-01",0,0,0,2009,1,"WE","CREEL"
"11676","09","2009-03-02",0,0,0,2009,1,"WD","CREEL"
"11677","09","2009-03-03",0,0,0,2009,1,"WD","CREEL"
"11678","09","2009-03-04",0,0,0,2009,1,"WD","CREEL"
"11679","09","2009-03-05",0,0,0,2009,1,"WD","CREEL"
"11680","09","2009-03-06",0,0,0,2009,1,"WE","CREEL"
"11681","09","2009-03-07",0,0,0,2009,1,"WE","CREEL"
"11682","09","2009-03-08",0,0,0,2009,1,"WE","CREEL"
"11683","09","2009-03-09",0,0,0,2009,1,"WD","CREEL"
"11684","09","2009-03-10",0,0,0,2009,1,"WD","CREEL"
"11685","09","2009-03-11",0,0,0,2009,1,"WD","CREEL"
"11686","09","2009-03-12",0,0,0,2009,1,"WD","CREEL"
"11687","09","2009-03-13",0,0,0,2009,1,"WE","CREEL"
"11688","09","2009-03-14",0,0,0,2009,1,"WE","CREEL"
"11689","09","2009-03-15",0,0,0,2009,1,"WE","CREEL"
"11690","09","2009-03-16",0,0,0,2009,1,"WD","CREEL"
"11691","09","2009-03-17",0,0,0,2009,1,"WD","CREEL"
"11692","09","2009-03-18",0,0,0,2009,1,"WD","CREEL"
"11693","09","2009-03-19",0,0,0,2009,1,"WD","CREEL"
"11694","09","2009-03-20",0,0,0,2009,1,"WE","CREEL"
"11695","09","2009-03-21",0,0,0,2009,1,"WE","CREEL"
"11696","09","2009-03-22",0,0,0,2009,1,"WE","CREEL"
"11697","09","2009-03-23",0,0,0,2009,1,"WD","CREEL"
"11698","09","2009-03-24",0,0,0,2009,1,"WD","CREEL"
"11699","09","2009-03-25",0,0,0,2009,1,"WD","CREEL"
"11700","09","2009-03-26",0,0,0,2009,1,"WD","CREEL"
"11701","09","2009-03-27",0,0,0,2009,1,"WE","CREEL"
"11702","09","2009-03-28",0,0,0,2009,1,"WE","CREEL"
"11703","09","2009-03-29",0,0,0,2009,1,"WE","CREEL"
"11704","09","2009-03-30",0,0,0,2009,1,"WD","CREEL"
"11705","09","2009-03-31",0,0,0,2009,1,"WD","CREEL"
"11706","09","2009-04-01",0,0,0,2009,1,"WD","CREEL"
"11707","09","2009-04-02",0,0,0,2009,1,"WD","CREEL"
"11708","09","2009-04-03",0,0,0,2009,1,"WE","CREEL"
"11709","09","2009-04-04",0,0,0,2009,1,"WE","CREEL"
"11710","09","2009-04-05",0,0,0,2009,1,"WE","CREEL"
"11711","09","2009-04-06",0,0,0,2009,1,"WD","CREEL"
"11712","09","2009-04-07",0,0,0,2009,1,"WD","CREEL"
"11713","09","2009-04-08",0,0,0,2009,1,"WD","CREEL"
"11714","09","2009-04-09",0,0,0,2009,1,"WD","CREEL"
"11715","09","2009-04-10",0,0,0,2009,1,"WE","CREEL"
"11716","09","2009-04-11",0,0,0,2009,1,"WE","CREEL"
"11717","09","2009-04-12",0,0,0,2009,1,"WE","CREEL"
"11718","09","2009-04-13",0,0,0,2009,1,"WD","CREEL"
"11719","09","2009-04-14",0,0,0,2009,1,"WD","CREEL"
"11720","09","2009-04-15",0,0,0,2009,1,"WD","CREEL"
"11721","07","2009-02-01",0,0,0,2009,1,"WE","CREEL"
"11722","07","2009-02-02",0,0,0,2009,1,"WD","CREEL"
"11723","07","2009-02-03",0,0,0,2009,1,"WD","CREEL"
"11724","07","2009-02-04",0,0,0,2009,1,"WD","CREEL"
"11725","07","2009-02-05",0,0,0,2009,1,"WD","CREEL"
"11726","07","2009-02-06",0,0,0,2009,1,"WE","CREEL"
"11727","07","2009-02-07",0,0,0,2009,1,"WE","CREEL"
"11728","07","2009-02-08",0,0,0,2009,1,"WE","CREEL"
"11729","07","2009-02-09",0,0,0,2009,1,"WD","CREEL"
"11730","07","2009-02-10",0,0,0,2009,1,"WD","CREEL"
"11731","07","2009-02-11",0,0,0,2009,1,"WD","CREEL"
"11732","07","2009-02-12",0,0,0,2009,1,"WD","CREEL"
"11733","07","2009-02-13",0,0,0,2009,1,"WE","CREEL"
"11734","07","2009-02-14",0,0,0,2009,1,"WE","CREEL"
"11735","07","2009-02-15",0,0,0,2009,1,"WE","CREEL"
"11736","07","2009-02-16",0,0,0,2009,1,"WD","CREEL"
"11737","07","2009-02-17",0,0,0,2009,1,"WD","CREEL"
"11738","07","2009-02-18",0,0,0,2009,1,"WD","CREEL"
"11739","07","2009-02-19",0,0,0,2009,1,"WD","CREEL"
"11740","07","2009-02-20",0,0,0,2009,1,"WE","CREEL"
"11741","07","2009-02-21",0,0,0,2009,1,"WE","CREEL"
"11742","07","2009-02-22",0,0,0,2009,1,"WE","CREEL"
"11743","07","2009-02-23",0,0,0,2009,1,"WD","CREEL"
"11744","07","2009-02-24",0,0,0,2009,1,"WD","CREEL"
"11745","07","2009-02-25",0,0,0,2009,1,"WD","CREEL"
"11746","07","2009-02-26",0,0,0,2009,1,"WD","CREEL"
"11747","07","2009-02-27",0,0,0,2009,1,"WE","CREEL"
"11748","07","2009-02-28",0,0,0,2009,1,"WE","CREEL"
"11749","07","2009-03-01",0,0,0,2009,1,"WE","CREEL"
"11750","07","2009-03-02",0,0,0,2009,1,"WD","CREEL"
"11751","07","2009-03-03",0,0,0,2009,1,"WD","CREEL"
"11752","07","2009-03-04",0,0,0,2009,1,"WD","CREEL"
"11753","07","2009-03-05",0,0,0,2009,1,"WD","CREEL"
"11754","07","2009-03-06",0,0,0,2009,1,"WE","CREEL"
"11755","07","2009-03-07",0,0,0,2009,1,"WE","CREEL"
"11756","07","2009-03-08",0,0,0,2009,1,"WE","CREEL"
"11757","07","2009-03-09",0,0,0,2009,1,"WD","CREEL"
"11758","07","2009-03-10",0,0,0,2009,1,"WD","CREEL"
"11759","07","2009-03-11",0,0,0,2009,1,"WD","CREEL"
"11760","07","2009-03-12",0,0,0,2009,1,"WD","CREEL"
"11761","07","2009-03-13",0,0,0,2009,1,"WE","CREEL"
"11762","07","2009-03-14",0,0,0,2009,1,"WE","CREEL"
"11763","07","2009-03-15",0,0,0,2009,1,"WE","CREEL"
"11764","07","2009-03-16",0,0,0,2009,1,"WD","CREEL"
"11765","07","2009-03-17",0,0,0,2009,1,"WD","CREEL"
"11766","07","2009-03-18",0,0,0,2009,1,"WD","CREEL"
"11767","07","2009-03-19",0,0,0,2009,1,"WD","CREEL"
"11768","07","2009-03-20",0,0,0,2009,1,"WE","CREEL"
"11769","07","2009-03-21",0,0,0,2009,1,"WE","CREEL"
"11770","07","2009-03-22",0,0,0,2009,1,"WE","CREEL"
"11771","07","2009-03-23",0,0,0,2009,1,"WD","CREEL"
"11772","07","2009-03-24",0,0,0,2009,1,"WD","CREEL"
"11773","07","2009-03-25",0,0,0,2009,1,"WD","CREEL"
"11774","07","2009-03-26",0,0,0,2009,1,"WD","CREEL"
"11775","07","2009-03-27",0,0,0,2009,1,"WE","CREEL"
"11776","07","2009-03-28",0,0,0,2009,1,"WE","CREEL"
"11777","07","2009-03-29",0,0,0,2009,1,"WE","CREEL"
"11778","07","2009-03-30",0,0,0,2009,1,"WD","CREEL"
"11779","07","2009-03-31",0,0,0,2009,1,"WD","CREEL"
"11780","07","2009-04-01",0,0,0,2009,1,"WD","CREEL"
"11781","07","2009-04-02",0,0,0,2009,1,"WD","CREEL"
"11782","07","2009-04-03",0,0,0,2009,1,"WE","CREEL"
"11783","07","2009-04-04",0,0,0,2009,1,"WE","CREEL"
"11784","07","2009-04-05",0,0,0,2009,1,"WE","CREEL"
"11785","07","2009-04-06",0,0,0,2009,1,"WD","CREEL"
"11786","07","2009-04-07",0,0,0,2009,1,"WD","CREEL"
"11787","07","2009-04-08",0,0,0,2009,1,"WD","CREEL"
"11788","07","2009-04-09",0,0,0,2009,1,"WD","CREEL"
"11789","07","2009-04-10",0,0,0,2009,1,"WE","CREEL"
"11790","07","2009-04-11",0,0,0,2009,1,"WE","CREEL"
"11791","07","2009-04-12",0,0,0,2009,1,"WE","CREEL"
"11792","07","2009-04-13",0,0,0,2009,1,"WD","CREEL"
"11793","07","2009-04-14",0,0,0,2009,1,"WD","CREEL"
"11794","07","2009-04-15",0,0,0,2009,1,"WD","CREEL"
"11795","05","2009-02-14",0,0,0,2009,1,"WE","CRC"
"11796","05","2009-02-15",0,0,0,2009,1,"WE","CRC"
"11797","05","2009-02-16",0,0,0,2009,1,"WD","CRC"
"11798","05","2009-02-17",0,0,0,2009,1,"WD","CRC"
"11799","05","2009-02-18",0,0,0,2009,1,"WD","CRC"
"11800","05","2009-02-19",0,0,0,2009,1,"WD","CRC"
"11801","05","2009-02-20",0,0,0,2009,1,"WE","CRC"
"11802","05","2009-02-21",0,0,0,2009,1,"WE","CRC"
"11803","05","2009-02-22",0,0,0,2009,1,"WE","CRC"
"11804","05","2009-02-23",0,0,0,2009,1,"WD","CRC"
"11805","05","2009-02-24",0,0,0,2009,1,"WD","CRC"
"11806","05","2009-02-25",0,0,0,2009,1,"WD","CRC"
"11807","05","2009-02-26",0,0,0,2009,1,"WD","CRC"
"11808","05","2009-02-27",0,0,0,2009,1,"WE","CRC"
"11809","05","2009-02-28",0,0,0,2009,1,"WE","CRC"
"11810","05","2009-03-01",0,0,0,2009,1,"WE","CRC"
"11811","05","2009-03-02",0,0,0,2009,1,"WD","CRC"
"11812","05","2009-03-03",0,0,0,2009,1,"WD","CRC"
"11813","05","2009-03-04",0,0,0,2009,1,"WD","CRC"
"11814","05","2009-03-05",0,0,0,2009,1,"WD","CRC"
"11815","05","2009-03-06",0,0,0,2009,1,"WE","CRC"
"11816","05","2009-03-07",0,0,0,2009,1,"WE","CRC"
"11817","05","2009-03-08",0,0,0,2009,1,"WE","CRC"
"11818","05","2009-03-09",0,0,0,2009,1,"WD","CRC"
"11819","05","2009-03-10",0,0,0,2009,1,"WD","CRC"
"11820","05","2009-03-11",0,0,0,2009,1,"WD","CRC"
"11821","05","2009-03-12",0,0,0,2009,1,"WD","CRC"
"11822","05","2009-03-13",0,0,0,2009,1,"WE","CRC"
"11823","05","2009-03-14",0,0,0,2009,1,"WE","CRC"
"11824","05","2009-03-15",0,0,0,2009,1,"WE","CRC"
"11825","05","2009-03-16",0,0,0,2009,1,"WD","CRC"
"11826","05","2009-03-17",0,0,0,2009,1,"WD","CRC"
"11827","05","2009-03-18",0,0,0,2009,1,"WD","CRC"
"11828","05","2009-03-19",0,0,0,2009,1,"WD","CRC"
"11829","05","2009-03-20",0,0,0,2009,1,"WE","CRC"
"11830","05","2009-03-21",0,0,0,2009,1,"WE","CRC"
"11831","05","2009-03-22",0,0,0,2009,1,"WE","CRC"
"11832","05","2009-03-23",0,0,0,2009,1,"WD","CRC"
"11833","05","2009-03-24",0,0,0,2009,1,"WD","CRC"
"11834","05","2009-03-25",0,0,0,2009,1,"WD","CRC"
"11835","05","2009-03-26",0,0,0,2009,1,"WD","CRC"
"11836","05","2009-03-27",0,0,0,2009,1,"WE","CRC"
"11837","05","2009-03-28",0,0,0,2009,1,"WE","CRC"
"11838","05","2009-03-29",0,0,0,2009,1,"WE","CRC"
"11839","05","2009-03-30",0,0,0,2009,1,"WD","CRC"
"11840","05","2009-03-31",0,0,0,2009,1,"WD","CRC"
"11841","05","2009-04-01",0,0,0,2009,1,"WD","CRC"
"11842","05","2009-04-02",0,0,0,2009,1,"WD","CRC"
"11843","05","2009-04-03",0,0,0,2009,1,"WE","CRC"
"11844","05","2009-04-04",0,0,0,2009,1,"WE","CRC"
"11845","05","2009-04-05",0,0,0,2009,1,"WE","CRC"
"11846","05","2009-04-06",0,0,0,2009,1,"WD","CRC"
"11847","05","2009-04-07",0,0,0,2009,1,"WD","CRC"
"11848","05","2009-04-08",0,0,0,2009,1,"WD","CRC"
"11849","05","2009-04-09",0,0,0,2009,1,"WD","CRC"
"11850","05","2009-04-10",0,0,0,2009,1,"WE","CRC"
"11851","06","2009-02-14",0,0,0,2009,1,"WE","CRC"
"11852","06","2009-02-15",0,0,0,2009,1,"WE","CRC"
"11853","06","2009-02-16",0,0,0,2009,1,"WD","CRC"
"11854","06","2009-02-17",0,0,0,2009,1,"WD","CRC"
"11855","06","2009-02-18",0,0,0,2009,1,"WD","CRC"
"11856","06","2009-02-19",0,0,0,2009,1,"WD","CRC"
"11857","06","2009-02-20",0,0,0,2009,1,"WE","CRC"
"11858","06","2009-02-21",0,0,0,2009,1,"WE","CRC"
"11859","06","2009-02-22",0,0,0,2009,1,"WE","CRC"
"11860","06","2009-02-23",0,0,0,2009,1,"WD","CRC"
"11861","06","2009-02-24",0,0,0,2009,1,"WD","CRC"
"11862","06","2009-02-25",0,0,0,2009,1,"WD","CRC"
"11863","06","2009-02-26",0,0,0,2009,1,"WD","CRC"
"11864","06","2009-02-27",0,0,0,2009,1,"WE","CRC"
"11865","06","2009-02-28",0,0,0,2009,1,"WE","CRC"
"11866","06","2009-03-01",0,0,0,2009,1,"WE","CRC"
"11867","06","2009-03-02",0,0,0,2009,1,"WD","CRC"
"11868","06","2009-03-03",0,0,0,2009,1,"WD","CRC"
"11869","06","2009-03-04",0,0,0,2009,1,"WD","CRC"
"11870","06","2009-03-05",0,0,0,2009,1,"WD","CRC"
"11871","06","2009-03-06",0,0,0,2009,1,"WE","CRC"
"11872","06","2009-03-07",0,0,0,2009,1,"WE","CRC"
"11873","06","2009-03-08",0,0,0,2009,1,"WE","CRC"
"11874","06","2009-03-09",0,0,0,2009,1,"WD","CRC"
"11875","06","2009-03-10",0,0,0,2009,1,"WD","CRC"
"11876","06","2009-03-11",0,0,0,2009,1,"WD","CRC"
"11877","06","2009-03-12",0,0,0,2009,1,"WD","CRC"
"11878","06","2009-03-13",0,0,0,2009,1,"WE","CRC"
"11879","06","2009-03-14",0,0,0,2009,1,"WE","CRC"
"11880","06","2009-03-15",0,0,0,2009,1,"WE","CRC"
"11881","06","2009-03-16",0,0,0,2009,1,"WD","CRC"
"11882","06","2009-03-17",0,0,0,2009,1,"WD","CRC"
"11883","06","2009-03-18",0,0,0,2009,1,"WD","CRC"
"11884","06","2009-03-19",0,0,0,2009,1,"WD","CRC"
"11885","06","2009-03-20",0,0,0,2009,1,"WE","CRC"
"11886","06","2009-03-21",0,0,0,2009,1,"WE","CRC"
"11887","06","2009-03-22",0,0,0,2009,1,"WE","CRC"
"11888","06","2009-03-23",0,0,0,2009,1,"WD","CRC"
"11889","06","2009-03-24",0,0,0,2009,1,"WD","CRC"
"11890","06","2009-03-25",0,0,0,2009,1,"WD","CRC"
"11891","06","2009-03-26",0,0,0,2009,1,"WD","CRC"
"11892","06","2009-03-27",0,0,0,2009,1,"WE","CRC"
"11893","06","2009-03-28",0,0,0,2009,1,"WE","CRC"
"11894","06","2009-03-29",0,0,0,2009,1,"WE","CRC"
"11895","06","2009-03-30",0,0,0,2009,1,"WD","CRC"
"11896","06","2009-03-31",0,0,0,2009,1,"WD","CRC"
"11897","06","2009-04-01",0,0,0,2009,1,"WD","CRC"
"11898","06","2009-04-02",0,0,0,2009,1,"WD","CRC"
"11899","06","2009-04-03",0,0,0,2009,1,"WE","CRC"
"11900","06","2009-04-04",0,0,0,2009,1,"WE","CRC"
"11901","06","2009-04-05",0,0,0,2009,1,"WE","CRC"
"11902","06","2009-04-06",0,0,0,2009,1,"WD","CRC"
"11903","06","2009-04-07",0,0,0,2009,1,"WD","CRC"
"11904","06","2009-04-08",0,0,0,2009,1,"WD","CRC"
"11905","06","2009-04-09",0,0,0,2009,1,"WD","CRC"
"11906","06","2009-04-10",0,0,0,2009,1,"WE","CRC"
"11907","11","2009-02-14",0,0,0,2009,1,"WE","CRC"
"11908","11","2009-02-15",0,0,0,2009,1,"WE","CRC"
"11909","11","2009-02-16",0,0,0,2009,1,"WD","CRC"
"11910","11","2009-02-17",0,0,0,2009,1,"WD","CRC"
"11911","11","2009-02-18",0,0,0,2009,1,"WD","CRC"
"11912","11","2009-02-19",0,0,0,2009,1,"WD","CRC"
"11913","11","2009-02-20",0,0,0,2009,1,"WE","CRC"
"11914","11","2009-02-21",0,0,0,2009,1,"WE","CRC"
"11915","11","2009-02-22",0,0,0,2009,1,"WE","CRC"
"11916","11","2009-02-23",0,0,0,2009,1,"WD","CRC"
"11917","11","2009-02-24",0,0,0,2009,1,"WD","CRC"
"11918","11","2009-02-25",0,0,0,2009,1,"WD","CRC"
"11919","11","2009-02-26",0,0,0,2009,1,"WD","CRC"
"11920","11","2009-02-27",0,0,0,2009,1,"WE","CRC"
"11921","11","2009-02-28",0,0,0,2009,1,"WE","CRC"
"11922","11","2009-03-01",0,0,0,2009,1,"WE","CRC"
"11923","11","2009-03-02",0,0,0,2009,1,"WD","CRC"
"11924","11","2009-03-03",0,0,0,2009,1,"WD","CRC"
"11925","11","2009-03-04",0,0,0,2009,1,"WD","CRC"
"11926","11","2009-03-05",0,0,0,2009,1,"WD","CRC"
"11927","11","2009-03-06",0,0,0,2009,1,"WE","CRC"
"11928","11","2009-03-07",0,0,0,2009,1,"WE","CRC"
"11929","11","2009-03-08",0,0,0,2009,1,"WE","CRC"
"11930","11","2009-03-09",0,0,0,2009,1,"WD","CRC"
"11931","11","2009-03-10",0,0,0,2009,1,"WD","CRC"
"11932","11","2009-03-11",0,0,0,2009,1,"WD","CRC"
"11933","11","2009-03-12",0,0,0,2009,1,"WD","CRC"
"11934","11","2009-03-13",0,0,0,2009,1,"WE","CRC"
"11935","11","2009-03-14",0,0,0,2009,1,"WE","CRC"
